,Berlin,,1.0,52.51,13.375,44.9
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),Dry-bulb,PrecWater
6/19/2020,7:0,67,,67,3,10,0,3,20,80,3,10,9120,3,10,0,3,20,9120,3,10,-9990,0,0,10,E,8,9,E,8,23.2,E,8,21.1,E,8,82,E,8,975,E,8,99,E,8,2.9,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.0,0.0
6/19/2020,8:0,89,,89,3,10,0,3,20,104,3,10,12175,3,10,0,3,20,12175,3,10,-9990,0,0,10,E,8,9,E,8,23.6,E,8,21.1,E,8,82,E,8,975,E,8,75,E,8,3.4,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.15,0.0
6/19/2020,9:0,154,,154,3,10,0,3,20,130,3,10,15400,3,10,0,3,20,15400,3,10,-9990,0,0,10,E,8,9,E,8,23.9,E,8,21.1,E,8,80,E,8,974,E,8,47,E,8,3.92,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.78,0.0
6/19/2020,10:0,218,,218,3,10,2,3,20,161,3,10,19436,3,10,64,3,20,19389,3,10,-9990,0,0,10,E,8,9,E,8,24.4,E,8,21.1,E,8,79,E,8,974,E,8,21,E,8,4.2,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,18.3,0.0
6/19/2020,11:0,214,,214,3,10,1,3,20,192,3,10,23292,3,10,7,3,20,23286,3,10,-9990,0,0,10,E,8,9,E,8,24.7,E,8,21.1,E,8,75,E,8,973,E,8,33,E,8,4.01,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,19.02,0.0
6/19/2020,12:0,230,,230,3,10,1,3,20,165,3,10,20414,3,10,0,3,20,20414,3,10,-9990,0,0,10,E,8,9,E,8,24.9,E,8,21.1,E,8,74,E,8,973,E,8,36,E,8,2.8,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,19.37,0.01
6/19/2020,13:0,165,,165,3,10,1,3,20,181,3,10,22290,3,10,25,3,20,22267,3,10,-9990,0,0,10,E,8,9,E,8,25.1,E,8,21.1,E,8,75,E,8,973,E,8,17,E,8,3.67,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,19.16,0.01
6/19/2020,14:0,227,,227,3,10,1,3,20,199,3,10,24250,3,10,36,3,20,24219,3,10,-9990,0,0,10,E,8,9,E,8,25.3,E,8,21.1,E,8,74,E,8,973,E,8,354,E,8,4.03,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,19.41,0.0
6/19/2020,15:0,185,,185,3,10,2,3,20,211,3,10,25264,3,10,19,3,20,25248,3,10,-9990,0,0,10,E,8,9,E,8,25.4,E,8,21.1,E,8,75,E,8,973,E,8,346,E,8,4.18,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,19.22,0.02
6/19/2020,16:0,144,,144,3,10,1,3,20,163,3,10,19473,3,10,47,3,20,19439,3,10,-9990,0,0,10,E,8,9,E,8,25.4,E,8,21.1,E,8,77,E,8,973,E,8,344,E,8,4.14,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,18.89,0.0
6/19/2020,17:0,110,,110,3,10,0,3,20,127,3,10,14973,3,10,0,3,20,14973,3,10,-9990,0,0,10,E,8,9,E,8,24.3,E,8,21.1,E,8,80,E,8,973,E,8,348,E,8,4.11,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,18.51,0.0
6/19/2020,18:0,102,,102,3,10,0,3,20,89,3,10,10395,3,10,0,3,20,10395,3,10,-9990,0,0,10,E,8,9,E,8,24.9,E,8,21.1,E,8,81,E,8,973,E,8,3,E,8,4.05,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,18.49,0.0
6/19/2020,19:0,77,,77,3,10,0,3,20,53,3,10,6088,3,10,0,3,20,6088,3,10,-9990,0,0,10,E,8,9,E,8,24.8,E,8,21.1,E,8,82,E,8,973,E,8,353,E,8,3.98,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,18.26,0.0
6/19/2020,20:0,54,,54,3,10,0,3,20,19,3,10,2209,3,10,0,3,20,2209,3,10,-9990,0,0,10,E,8,9,E,8,24.4,E,8,21.1,E,8,84,E,8,973,E,8,348,E,8,3.92,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,18.06,0.0
6/19/2020,21:0,23,,23,3,10,0,3,20,1,3,10,83,3,10,6,3,20,83,3,10,-9990,0,0,10,E,8,9,E,8,24.0,E,8,21.1,E,8,86,E,8,972,E,8,348,E,8,3.4,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.82,0.0
6/19/2020,22:0,1,,1,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,23.5,E,8,21.1,E,8,87,E,8,972,E,8,353,E,8,3.11,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.57,0.0
6/19/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,23.0,E,8,21.1,E,8,87,E,8,972,E,8,10,E,8,3.48,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.41,0.0
6/19/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,21.9,E,8,21.1,E,8,84,E,8,972,E,8,12,E,8,3.13,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.19,E,8,0.2,E,8,-9990,-9990,0,0,17.58,0.01
6/20/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,20.1,E,8,19.9,E,8,84,E,8,972,E,8,104,E,8,3.6,E,8,-9990,0,0,-9990,0,0,3.739,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.52,0.01
6/20/2020,2:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,21.7,E,8,21.0,E,8,84,E,8,972,E,8,188,E,8,4.18,E,8,-9990,0,0,-9990,0,0,4.048,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.38,0.01
6/20/2020,3:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,21.5,E,8,20.8,E,8,85,E,8,972,E,8,294,E,8,4.44,E,8,-9990,0,0,-9990,0,0,3.99,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.19,0.02
6/20/2020,4:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,21.5,E,8,20.5,E,8,84,E,8,972,E,8,215,E,8,4.89,E,8,-9990,0,0,-9990,0,0,3.904,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.84,0.04
6/20/2020,5:0,0,,0,3,10,0,3,20,1,3,10,165,3,10,7,3,20,165,3,10,-9990,0,0,10,E,8,9,E,8,21.5,E,8,21.1,E,8,84,E,8,972,E,8,203,E,8,5.25,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.51,0.01
6/20/2020,6:0,9,,9,3,10,0,3,20,22,3,10,2624,3,10,0,3,20,2624,3,10,-9990,0,0,10,E,8,9,E,8,21.8,E,8,21.1,E,8,83,E,8,972,E,8,221,E,8,5.27,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.29,0.01
6/20/2020,7:0,36,,36,3,10,0,3,20,52,3,10,6119,3,10,0,3,20,6119,3,10,-9990,0,0,10,E,8,9,E,8,22.2,E,8,20.0,E,8,82,E,8,972,E,8,239,E,8,4.8,E,8,-9990,0,0,-9990,0,0,3.767,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.18,0.04
6/20/2020,8:0,81,,81,3,10,0,3,20,91,3,10,10734,3,10,0,3,20,10734,3,10,-9990,0,0,10,E,8,9,E,8,22.6,E,8,20.3,E,8,79,E,8,972,E,8,140,E,8,5.15,E,8,-9990,0,0,-9990,0,0,3.829,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.35,0.1
6/20/2020,9:0,126,,126,3,10,0,3,20,116,3,10,13924,3,10,0,3,20,13924,3,10,-9990,0,0,10,E,8,9,E,8,23.0,E,8,20.1,E,8,75,E,8,972,E,8,196,E,8,5.27,E,8,-9990,0,0,-9990,0,0,3.794,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.94,0.14
6/20/2020,10:0,156,,156,3,10,1,3,20,156,3,10,18888,3,10,7,3,20,18883,3,10,-9990,0,0,10,E,8,9,E,8,23.5,E,8,20.4,E,8,74,E,8,972,E,8,306,E,8,5.35,E,8,-9990,0,0,-9990,0,0,3.882,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.1,0.12
6/20/2020,11:0,151,,151,3,10,0,3,20,165,3,10,20130,3,10,0,3,20,20130,3,10,-9990,0,0,10,E,8,9,E,8,23.8,E,8,21.0,E,8,72,E,8,972,E,8,108,E,8,5.4,E,8,-9990,0,0,-9990,0,0,4.027,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.42,0.05
6/20/2020,12:0,155,,155,3,10,1,3,20,170,3,10,20889,3,10,0,3,20,20889,3,10,-9990,0,0,10,E,8,9,E,8,24.0,E,8,21.0,E,8,81,E,8,972,E,8,253,E,8,4.49,E,8,-9990,0,0,-9990,0,0,4.043,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.24,0.05
6/20/2020,13:0,118,,118,3,10,1,3,20,173,3,10,21383,3,10,0,3,20,21383,3,10,-9990,0,0,10,E,8,9,E,8,24.1,E,8,21.1,E,8,82,E,8,972,E,8,259,E,8,4.88,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.08,0.05
6/20/2020,14:0,97,,97,3,10,1,3,20,188,3,10,22897,3,10,0,3,20,22897,3,10,-9990,0,0,10,E,8,9,E,8,24.5,E,8,20.9,E,8,81,E,8,973,E,8,279,E,8,5.99,E,8,-9990,0,0,-9990,0,0,4.013,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.13,0.02
6/20/2020,15:0,79,,79,3,10,0,3,20,165,3,10,20009,3,10,0,3,20,20009,3,10,-9990,0,0,10,E,8,9,E,8,24.1,E,8,21.1,E,8,81,E,8,973,E,8,300,E,8,5.45,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.12,0.06
6/20/2020,16:0,96,,96,3,10,0,3,20,141,3,10,16903,3,10,0,3,20,16903,3,10,-9990,0,0,10,E,8,9,E,8,23.9,E,8,21.1,E,8,81,E,8,973,E,8,220,E,8,5.22,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.22,0.03
6/20/2020,17:0,104,,104,3,10,0,3,20,112,3,10,13291,3,10,0,3,20,13291,3,10,-9990,0,0,10,E,8,9,E,8,24.3,E,8,21.1,E,8,80,E,8,974,E,8,82,E,8,5.07,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.35,0.09
6/20/2020,18:0,60,,60,3,10,0,3,20,75,3,10,8878,3,10,0,3,20,8878,3,10,-9990,0,0,10,E,8,9,E,8,24.3,E,8,21.1,E,8,79,E,8,974,E,8,64,E,8,5.29,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.38,0.04
6/20/2020,19:0,40,,40,3,10,0,3,20,43,3,10,5064,3,10,0,3,20,5064,3,10,-9990,0,0,10,E,8,9,E,8,24.1,E,8,21.1,E,8,78,E,8,975,E,8,81,E,8,5.42,E,8,-9990,0,0,-9990,0,0,4.063,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.42,0.01
6/20/2020,20:0,39,,39,3,10,0,3,20,21,3,10,2413,3,10,0,3,20,2413,3,10,-9990,0,0,9,E,8,8,E,8,24.0,E,8,20.4,E,8,77,E,8,975,E,8,79,E,8,5.33,E,8,-9990,0,0,-9990,0,0,3.874,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.34,0.0
6/20/2020,21:0,5,,5,3,10,0,3,20,1,3,10,88,3,10,6,3,20,88,3,10,-9990,0,0,9,E,8,8,E,8,23.7,E,8,20.1,E,8,78,E,8,975,E,8,84,E,8,5.1,E,8,-9990,0,0,-9990,0,0,3.795,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,17.18,0.04
6/20/2020,22:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,22.7,E,8,20.0,E,8,79,E,8,976,E,8,56,E,8,4.8,E,8,-9990,0,0,-9990,0,0,3.771,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.87,0.04
6/20/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,21.8,E,8,20.0,E,8,80,E,8,976,E,8,204,E,8,4.56,E,8,-9990,0,0,-9990,0,0,3.761,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,16.58,0.05
6/20/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,20.8,E,8,19.5,E,8,85,E,8,977,E,8,291,E,8,4.05,E,8,-9990,0,0,-9990,0,0,3.621,E,8,0.205,E,8,0.2,E,8,-9990,-9990,0,0,15.82,0.01
6/21/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,19.0,E,8,18.7,E,8,86,E,8,977,E,8,230,E,8,4.59,E,8,-9990,0,0,-9990,0,0,3.429,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.55,0.01
6/21/2020,2:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,17.1,E,8,16.8,E,8,86,E,8,977,E,8,180,E,8,4.65,E,8,-9990,0,0,-9990,0,0,2.997,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.4,0.03
6/21/2020,3:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,16.1,E,8,15.7,E,8,86,E,8,978,E,8,279,E,8,4.47,E,8,-9990,0,0,-9990,0,0,2.787,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.21,0.02
6/21/2020,4:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,15.3,E,8,15.0,E,8,87,E,8,978,E,8,273,E,8,4.65,E,8,-9990,0,0,-9990,0,0,2.645,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.05,0.0
6/21/2020,5:0,0,,0,3,10,0,3,20,4,3,10,547,3,10,8,3,20,547,3,10,-9990,0,0,3,E,8,2,E,8,15.3,E,8,14.9,E,8,86,E,8,979,E,8,318,E,8,4.59,E,8,-9990,0,0,-9990,0,0,2.639,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,14.97,0.0
6/21/2020,6:0,16,,16,3,10,315,3,20,47,3,10,10341,3,10,19694,3,20,7257,3,10,-9990,0,0,1,E,8,1,E,8,16.4,E,8,16.1,E,8,86,E,8,979,E,8,205,E,8,4.48,E,8,-9990,0,0,-9990,0,0,2.86,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,14.95,0.0
6/21/2020,7:0,78,,78,3,10,434,3,20,87,3,10,24320,3,10,34367,3,20,13552,3,10,-9990,0,0,1,E,8,1,E,8,17.9,E,8,16.8,E,8,85,E,8,980,E,8,56,E,8,4.37,E,8,-9990,0,0,-9990,0,0,3.013,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.17,0.0
6/21/2020,8:0,138,,138,3,10,497,3,20,141,3,10,40888,3,10,40955,3,20,21676,3,10,-9990,0,0,3,E,8,2,E,8,19.6,E,8,16.5,E,8,81,E,8,980,E,8,38,E,8,5.4,E,8,-9990,0,0,-9990,0,0,2.952,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.79,0.0
6/21/2020,9:0,130,,130,3,10,569,3,20,170,3,10,56270,3,10,52272,3,20,24209,3,10,-9990,0,0,3,E,8,2,E,8,21.4,E,8,17.4,E,8,78,E,8,980,E,8,350,E,8,5.21,E,8,-9990,0,0,-9990,0,0,3.139,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,16.49,0.0
6/21/2020,10:0,156,,156,3,10,561,3,20,228,3,10,71154,3,10,49132,3,20,34984,3,10,-9990,0,0,4,E,8,3,E,8,23.1,E,8,16.6,E,8,74,E,8,981,E,8,343,E,8,5.33,E,8,-9990,0,0,-9990,0,0,2.957,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,17.09,0.0
6/21/2020,11:0,280,,280,3,10,528,3,20,282,3,10,79633,3,10,44581,3,20,42663,3,10,-9990,0,0,5,E,8,4,E,8,24.6,E,8,16.6,E,8,69,E,8,981,E,8,338,E,8,5.26,E,8,-9990,0,0,-9990,0,0,2.969,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,18.52,0.0
6/21/2020,12:0,375,,375,3,10,568,3,20,301,3,10,89310,3,10,49502,3,20,45439,3,10,-9990,0,0,5,E,8,4,E,8,26.0,E,8,16.2,E,8,66,E,8,982,E,8,36,E,8,4.16,E,8,-9990,0,0,-9990,0,0,2.889,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,19.06,0.01
6/21/2020,13:0,433,,433,3,10,568,3,20,299,3,10,90259,3,10,50070,3,20,45033,3,10,-9990,0,0,5,E,8,4,E,8,27.1,E,8,15.6,E,8,65,E,8,982,E,8,29,E,8,4.47,E,8,-9990,0,0,-9990,0,0,2.756,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,19.78,0.01
6/21/2020,14:0,439,,439,3,10,565,3,20,286,3,10,86848,3,10,49896,3,20,42985,3,10,-9990,0,0,4,E,8,3,E,8,27.8,E,8,15.3,E,8,64,E,8,982,E,8,357,E,8,4.1,E,8,-9990,0,0,-9990,0,0,2.701,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,20.39,0.03
6/21/2020,15:0,331,,331,3,10,604,3,20,250,3,10,80218,3,10,58436,3,20,32567,3,10,-9990,0,0,4,E,8,3,E,8,28.3,E,8,14.6,E,8,64,E,8,981,E,8,12,E,8,3.82,E,8,-9990,0,0,-9990,0,0,2.587,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,20.85,0.01
6/21/2020,16:0,274,,274,3,10,598,3,20,200,3,10,67838,3,10,56725,3,20,27188,3,10,-9990,0,0,3,E,8,2,E,8,28.4,E,8,14.4,E,8,63,E,8,981,E,8,63,E,8,3.42,E,8,-9990,0,0,-9990,0,0,2.55,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,21.19,0.0
6/21/2020,17:0,187,,187,3,10,546,3,20,168,3,10,53868,3,10,48089,3,20,25526,3,10,-9990,0,0,3,E,8,2,E,8,28.1,E,8,14.1,E,8,65,E,8,981,E,8,37,E,8,2.93,E,8,-9990,0,0,-9990,0,0,2.496,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,21.28,0.0
6/21/2020,18:0,156,,156,3,10,503,3,20,122,3,10,37565,3,10,42955,3,20,18563,3,10,-9990,0,0,1,E,8,1,E,8,27.3,E,8,14.3,E,8,63,E,8,980,E,8,107,E,8,2.97,E,8,-9990,0,0,-9990,0,0,2.518,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,21.57,0.0
6/21/2020,19:0,126,,126,3,10,502,3,20,68,3,10,22366,3,10,41664,3,20,10465,3,10,-9990,0,0,0,E,8,0,E,8,26.2,E,8,14.3,E,8,61,E,8,980,E,8,47,E,8,2.88,E,8,-9990,0,0,-9990,0,0,2.529,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,21.64,0.0
6/21/2020,20:0,97,,97,3,10,325,3,20,38,3,10,8196,3,10,19169,3,20,5707,3,10,-9990,0,0,1,E,8,1,E,8,24.8,E,8,13.8,E,8,60,E,8,980,E,8,96,E,8,2.26,E,8,-9990,0,0,-9990,0,0,2.438,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,21.23,0.0
6/21/2020,21:0,39,,39,3,10,0,3,20,2,3,10,210,3,10,8,3,20,210,3,10,-9990,0,0,1,E,8,1,E,8,23.3,E,8,14.0,E,8,61,E,8,980,E,8,211,E,8,1.94,E,8,-9990,0,0,-9990,0,0,2.474,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,20.46,0.0
6/21/2020,22:0,2,,2,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,22.0,E,8,15.3,E,8,69,E,8,979,E,8,165,E,8,1.69,E,8,-9990,0,0,-9990,0,0,2.713,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,18.73,0.0
6/21/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,20.7,E,8,15.5,E,8,74,E,8,979,E,8,40,E,8,1.75,E,8,-9990,0,0,-9990,0,0,2.749,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,17.22,0.0
6/21/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,19.3,E,8,14.3,E,8,86,E,8,979,E,8,39,E,8,1.65,E,8,-9990,0,0,-9990,0,0,2.518,E,8,0.21,E,8,0.2,E,8,-9990,-9990,0,0,15.76,0.0
6/22/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,19.0,E,8,14.6,E,8,89,E,8,978,E,8,81,E,8,1.6,E,8,-9990,0,0,-9990,0,0,2.577,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,14.61,0.0
6/22/2020,2:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,18.7,E,8,13.7,E,8,88,E,8,978,E,8,34,E,8,1.68,E,8,-9990,0,0,-9990,0,0,2.424,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,14.09,0.0
6/22/2020,3:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,18.5,E,8,13.3,E,8,88,E,8,978,E,8,5,E,8,1.69,E,8,-9990,0,0,-9990,0,0,2.355,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,13.67,0.0
6/22/2020,4:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,18.4,E,8,13.4,E,8,90,E,8,977,E,8,355,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.376,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,13.05,0.0
6/22/2020,5:0,0,,0,3,10,0,3,20,1,3,10,192,3,10,8,3,20,191,3,10,-9990,0,0,9,E,8,8,E,8,18.4,E,8,14.0,E,8,93,E,8,977,E,8,54,E,8,1.84,E,8,-9990,0,0,-9990,0,0,2.47,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,12.24,0.0
6/22/2020,6:0,37,,37,3,10,0,3,20,23,3,10,2657,3,10,0,3,20,2657,3,10,-9990,0,0,9,E,8,8,E,8,18.7,E,8,13.6,E,8,89,E,8,977,E,8,188,E,8,1.67,E,8,-9990,0,0,-9990,0,0,2.405,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,13.4,0.0
6/22/2020,7:0,127,,127,3,10,0,3,20,81,3,10,9180,3,10,0,3,20,9180,3,10,-9990,0,0,10,E,8,9,E,8,19.1,E,8,16.5,E,8,79,E,8,976,E,8,203,E,8,1.89,E,8,-9990,0,0,-9990,0,0,2.944,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,15.85,0.0
6/22/2020,8:0,280,,280,3,10,1,3,20,145,3,10,16613,3,10,0,3,20,16613,3,10,-9990,0,0,10,E,8,9,E,8,20.3,E,8,16.8,E,8,65,E,8,976,E,8,232,E,8,2.06,E,8,-9990,0,0,-9990,0,0,3.017,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,18.78,0.0
6/22/2020,9:0,411,,411,3,10,88,3,20,267,3,10,36152,3,10,8473,3,20,30959,3,10,-9990,0,0,10,E,8,9,E,8,22.0,E,8,18.5,E,8,55,E,8,976,E,8,244,E,8,2.54,E,8,-9990,0,0,-9990,0,0,3.386,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,21.14,0.0
6/22/2020,10:0,508,,508,3,10,50,3,20,329,3,10,41051,3,10,4314,3,20,37877,3,10,-9990,0,0,10,E,8,9,E,8,23.3,E,8,15.4,E,8,50,E,8,976,E,8,223,E,8,3.07,E,8,-9990,0,0,-9990,0,0,2.733,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,22.63,0.0
6/22/2020,11:0,625,,625,3,10,10,3,20,256,3,10,31320,3,10,1014,3,20,30479,3,10,-9990,0,0,10,E,8,9,E,8,23.8,E,8,15.4,E,8,47,E,8,975,E,8,273,E,8,3.81,E,8,-9990,0,0,-9990,0,0,2.718,E,8,0.215,E,8,0.2,E,8,-9990,-9990,0,0,23.78,0.0
